rho,dataset,epoch_max_mean,epoch_max_sem,epoch_min_mean,epoch_min_sem,global_step_max_mean,global_step_max_sem,global_step_min_mean,global_step_min_sem,num_train_steps_max_mean,num_train_steps_max_sem,num_train_steps_min_mean,num_train_steps_min_sem,train_loss_max_mean,train_loss_max_sem,train_loss_min_mean,train_loss_min_sem,OneHotClassificationMetrics_accuracy_max_mean,OneHotClassificationMetrics_accuracy_max_sem,OneHotClassificationMetrics_accuracy_min_mean,OneHotClassificationMetrics_accuracy_min_sem,OneHotClassificationMetrics_precision_max_mean,OneHotClassificationMetrics_precision_max_sem,OneHotClassificationMetrics_precision_min_mean,OneHotClassificationMetrics_precision_min_sem,OneHotClassificationMetrics_recall_max_mean,OneHotClassificationMetrics_recall_max_sem,OneHotClassificationMetrics_recall_min_mean,OneHotClassificationMetrics_recall_min_sem,OneHotClassificationMetrics_f1_score_max_mean,OneHotClassificationMetrics_f1_score_max_sem,OneHotClassificationMetrics_f1_score_min_mean,OneHotClassificationMetrics_f1_score_min_sem,OneHotClassificationMetrics_mcc_max_mean,OneHotClassificationMetrics_mcc_max_sem,OneHotClassificationMetrics_mcc_min_mean,OneHotClassificationMetrics_mcc_min_sem,train_energy_mean,train_energy_sem,total_energy_mean,total_energy_sem,train_time_mean,train_time_sem,total_time_mean,total_time_sem,BleuScore_bleu_max_mean,BleuScore_bleu_max_sem,BleuScore_bleu_min_mean,BleuScore_bleu_min_sem,NistScore_nist_max_mean,NistScore_nist_max_sem,NistScore_nist_min_mean,NistScore_nist_min_sem,RougeScore_rouge1_max_mean,RougeScore_rouge1_max_sem,RougeScore_rouge1_min_mean,RougeScore_rouge1_min_sem,RougeScore_rouge2_max_mean,RougeScore_rouge2_max_sem,RougeScore_rouge2_min_mean,RougeScore_rouge2_min_sem,RougeScore_rougeL_max_mean,RougeScore_rougeL_max_sem,RougeScore_rougeL_min_mean,RougeScore_rougeL_min_sem,RougeScore_rougeLsum_max_mean,RougeScore_rougeLsum_max_sem,RougeScore_rougeLsum_min_mean,RougeScore_rougeLsum_min_sem,MeteorScore_meteor_max_mean,MeteorScore_meteor_max_sem,MeteorScore_meteor_min_mean,MeteorScore_meteor_min_sem,total_flops_mean,total_flops_sem
0.25,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,13093.0,0.0,13093.0,0.0,0.1379857112963994,0.0045145766192233,0.1379857112963994,0.0045145766192233,0.8112758557569101,0.0009686074724746,0.4949661358228079,0.0,1.0,0.0,0.8416526483459653,0.0017449009405495,0.7718218036943135,0.0043512788339828,0.0007243752263672,0.0,0.8052028299252364,0.001664688487936,0.0014477017734346,0.0,0.6250760651691246,0.0015853172341444,0.0189316461535685,0.0,216257.39410463037,9374.69565586248,306405.41167008696,11434.066785074285,749.1183793333333,7.537687288349205,1113.739656,125.54534549307084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.43897602125043e+16,
0.25,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,,,,,0.1196897377570469,0.0023903499046961,0.1196897377570469,0.0023903499046961,0.8624124000329788,8.244702778492652e-06,0.5375463764531289,0.0,0.8492121227091632,7.354593013698489e-05,0.3449397982427595,0.0,0.7615048706751764,6.718172657039592e-05,0.2848505206583809,0.0,0.8029705534642453,4.477525660985064e-06,0.312028553556316,0.0,0.7001992203281869,1.5674723575632526e-05,-0.0318303717947929,0.0,557267.4895822279,31326.310481571043,920309.5466456442,30251.771770891457,1830.679883,69.89951101324071,3148.941400333333,299.66372775664104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0910003226907523e+17,
0.25,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.3301962216695149,0.0014691879907472,0.169093628724416,0.0017047007864614,0.6522262334536703,0.0043388101991142,0.5270758122743683,0.0,0.6527205196459854,0.004806226614648,0.0,0.0,0.7022900763358778,0.0076335877862595,0.0,0.0,0.6486291061379401,0.002873918048181,0.0,0.0,0.3058191388633318,0.005831836143699,0.0,0.0,84352.35045157933,1852.181616552208,106166.946265414,3633.500546106173,293.8299886666667,0.604863956432167,380.49343433333337,26.7799394307342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8624735014645184e+16,
0.25,glue_sst2,0.9999999999999372,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.0587589666247367,0.0,0.0587589666247367,0.0,0.9426605504587156,0.0,0.6032110091743119,0.0,0.933920704845815,0.0,0.5698005698005698,0.0,0.954954954954955,0.0,0.9009009009009008,0.0,0.9443207126948776,0.0,0.6980802792321118,0.0,0.8854674484751429,0.0,0.2464381688891662,0.0,84023.77489298499,918.9966993552738,121233.64065414866,1797.941338388954,281.1723183333333,1.6383693288049346,417.6828983333333,21.71840497732975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7760294258040912e+16,
0.25,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.4769857128461202,6.351285428952666e-05,0.3357073167959849,0.0124368044520315,0.2948947752771692,0.0021251886480129,0.2524065591183694,0.0010290114850959,,,,,,,,,,,,,,,,,311912.26940138865,5455.848017015268,458686.35124636505,13202.1860742702,1026.1163596666663,13.45349731881342,1766.1893363333336,146.4289624615903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1337998196754818e+17,
0.25,piqa,3.000000000000148,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,6045.0,0.0,6045.0,0.0,0.257003645102183,0.0014554534759118,0.2225258102019627,0.0056971695743487,0.519949220166848,0.0016119322483343,0.4967355821545158,0.0,1.0,0.0,0.511364371324871,0.0023776786048482,0.367816091954023,0.003192598569438,0.0032327586206896,0.0,0.4355491252483894,0.0030291596968003,0.0064446831364123,0.0,0.0462318139407262,0.0031096544582832,0.0091331727600014,0.0033945948137841,68124.18117320334,3447.4359150442924,102787.37717573368,11376.40250919585,271.336975,5.309649865545677,510.6998126666667,134.08677515788713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9471822399917376e+16,
0.5,allenai_task219_rocstories_title_answer_generation,3.0000000000001505,0.0,0.0,0.0,2211.0,0.0,0.0,0.0,2211.0,0.0,2211.0,0.0,1.135213017463684,0.0,0.6065856218338013,0.0,,,,,,,,,,,,,,,,,,,,,27982.94841963933,173.52345586966936,82729.73057363399,857.0692464437817,90.214223,1.2221646658728085,728.6891956666667,70.07277524179098,0.0050673177875803,0.005042409210462,0.0,0.0,0.2005041037242564,0.0099484647035049,0.0206662738073488,0.0002341411615789,0.2096999525053964,0.0021471345166929,0.0342217274780995,0.0007256240029202,0.0628619135887984,0.0029982860260706,0.0066122682512739,0.000373855326462,0.2082403117214089,0.0024326700830216,0.0328196607885305,0.0006183323009905,0.2087195052582822,0.002494530693107,0.0333796963058092,0.0006913711773432,0.209470243689901,0.0037687039942667,0.0793378018421512,0.0018722042461225,1.1480789959170816e+16,
0.5,allenai_task288_gigaword_summarization,4.999999999999924,0.0,0.0,0.0,1090.0,0.0,0.0,0.0,1090.0,0.0,1090.0,0.0,2.893425941467285,0.0,1.5616066455841064,0.0,,,,,,,,,,,,,,,,,,,,,12221.069230174,144.48329384468786,31259.95739785567,1546.6693211875922,41.14024,0.8665941529051137,281.2066453333333,20.220268450024008,0.0315036691433949,0.0014901881500096,0.0006505556271581,8.933798586172585e-05,1.1881118704965266,0.0126282060456965,0.1620114605977317,0.0012189066117328,0.1821251988643042,0.0009778059361994,0.0866774544226785,0.0020481556939248,0.0559276803451849,0.0015948893646794,0.0221842357217184,0.0015131753961425,0.1620077829402467,0.0009636574629868,0.0730086110904407,0.002204901333184,0.1617876386556289,0.0007315136020125,0.0746021484175481,0.0020484737794331,0.179688302364949,0.0053483745161909,0.1361009364592112,0.0028915182020095,4725926524692176.0,
0.5,alpaca_mmlu,0.9999999999999222,0.0,0.0,0.0,6376.0,0.0,0.0,0.0,6376.0,0.0,6376.0,0.0,1.418340524037679,0.0004493442557391,1.418340524037679,0.0004493442557391,,,,,,,,,,,,,,,,,,,,,218770.7706248524,10076.146200677382,437803.947434594,20705.575917270307,751.2519146666667,2.0288342400973782,2188.92904,184.22177281042497,0.0999760377928773,0.0012567779898124,0.0541346929360384,0.0009239964467962,2.1427549205109213,0.0151091052573608,1.502137953170991,0.0054860515930275,0.3300231901650245,0.0006921782572563,0.2840674459025803,0.0008349414061058,0.1393460595361286,0.0007195377138217,0.1072903567222369,0.0017574711826024,0.256016269614595,0.0001737113569857,0.2105435179097152,0.000893518366866,0.2747847078413638,6.2380758171731e-05,0.2342664754235402,0.0011388978985428,0.315424674974815,0.0023113271248096,0.2875060729818942,0.001553494121562,4.958942115651894e+16,
0.5,arc_challenge,7.999999999999974,0.0,0.0,0.0,560.0,0.0,0.0,0.0,560.0,0.0,560.0,0.0,0.4968535006046295,0.0,0.3111616969108581,0.0,0.2809364548494983,0.0,0.1872909698996655,0.0,,,,,,,,,,,,,,,,,11354.671099960666,161.51954580674845,17665.006424698335,711.3323181577382,42.307554333333336,0.2363180674862689,101.92963733333332,8.350385740684482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5323233360199936.0,
