nlayer,dataset,epoch_max_mean,epoch_max_sem,epoch_min_mean,epoch_min_sem,global_step_max_mean,global_step_max_sem,global_step_min_mean,global_step_min_sem,num_train_steps_max_mean,num_train_steps_max_sem,num_train_steps_min_mean,num_train_steps_min_sem,train_loss_max_mean,train_loss_max_sem,train_loss_min_mean,train_loss_min_sem,OneHotClassificationMetrics_accuracy_max_mean,OneHotClassificationMetrics_accuracy_max_sem,OneHotClassificationMetrics_accuracy_min_mean,OneHotClassificationMetrics_accuracy_min_sem,OneHotClassificationMetrics_precision_max_mean,OneHotClassificationMetrics_precision_max_sem,OneHotClassificationMetrics_precision_min_mean,OneHotClassificationMetrics_precision_min_sem,OneHotClassificationMetrics_recall_max_mean,OneHotClassificationMetrics_recall_max_sem,OneHotClassificationMetrics_recall_min_mean,OneHotClassificationMetrics_recall_min_sem,OneHotClassificationMetrics_f1_score_max_mean,OneHotClassificationMetrics_f1_score_max_sem,OneHotClassificationMetrics_f1_score_min_mean,OneHotClassificationMetrics_f1_score_min_sem,OneHotClassificationMetrics_mcc_max_mean,OneHotClassificationMetrics_mcc_max_sem,OneHotClassificationMetrics_mcc_min_mean,OneHotClassificationMetrics_mcc_min_sem,train_energy_mean,train_energy_sem,total_energy_mean,total_energy_sem,train_time_mean,train_time_sem,total_time_mean,total_time_sem,total_flops_mean,total_flops_sem,BleuScore_bleu_max_mean,BleuScore_bleu_max_sem,BleuScore_bleu_min_mean,BleuScore_bleu_min_sem,NistScore_nist_max_mean,NistScore_nist_max_sem,NistScore_nist_min_mean,NistScore_nist_min_sem,RougeScore_rouge1_max_mean,RougeScore_rouge1_max_sem,RougeScore_rouge1_min_mean,RougeScore_rouge1_min_sem,RougeScore_rouge2_max_mean,RougeScore_rouge2_max_sem,RougeScore_rouge2_min_mean,RougeScore_rouge2_min_sem,RougeScore_rougeL_max_mean,RougeScore_rougeL_max_sem,RougeScore_rougeL_min_mean,RougeScore_rougeL_min_sem,RougeScore_rougeLsum_max_mean,RougeScore_rougeLsum_max_sem,RougeScore_rougeLsum_min_mean,RougeScore_rougeLsum_min_sem,MeteorScore_meteor_max_mean,MeteorScore_meteor_max_sem,MeteorScore_meteor_min_mean,MeteorScore_meteor_min_sem,current_output_max_mean,current_output_max_sem,current_output_min_mean,current_output_min_sem
1,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,13093.0,0.0,13093.0,0.0,0.13074502845605215,0.002487145016976307,0.13074502845605215,0.002487145016976307,0.6567209713832448,0.00771298244936725,0.4949661358228079,0.0,1.0,0.0,0.8093019833095889,0.0027963578555679934,0.4198961728842206,0.022087836051728645,0.0007243752263672,0.0,0.5521534407904635,0.018396749756587862,0.0014477017734346,0.0,0.3622662398492409,0.01077695187023855,0.0189316461535685,0.0,180771.3587316003,2381.2436681784334,209851.08134100298,324.20712382224804,652.1919373333334,8.299788150331054,715.0565876666666,4.236009953951172,3.4983692476336624e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,45481.0,0.0,45481.0,0.0,0.21562323967615757,0.011334534107555996,0.21562323967615757,0.011334534107555996,0.78850688432682,0.0027095359902130902,0.5375463764531289,0.0,0.7899790755712228,0.005094089947875943,0.3449397982427595,0.0,0.5800470272085992,0.01549064552151116,0.2848505206583809,0.0,0.6685853494846885,0.008566417112114554,0.312028553556316,0.0,0.5322266868781605,0.00636857232032442,-0.0318303717947929,0.0,477162.08229804435,16011.260036281641,622310.9408469656,10104.538858233724,1857.1987126666666,109.51252812327606,2179.5174853333333,102.55293408297811,8.541766169316656e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.27761679887771606,0.007604023484190504,0.1773617366949717,0.007092817771356809,0.5740072202166066,0.002084297000684551,0.5186522262334536,0.0012033694344163273,0.5864454499748617,0.033882583971267595,0.0,0.0,0.6793893129770993,0.028900296925192217,0.0,0.0,0.5903098392463534,0.007437150279465733,0.0,0.0,0.14717144181537015,0.006836519284023131,-0.024358092999933367,0.012279359213049689,69311.23398943701,550.6612268529706,78489.70289056667,303.58883263997757,244.43428866666667,1.1433870862010944,271.176186,1.8696017238124099,1.460896937178976e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,glue_sst2,0.9999999999999373,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.0683938823640346,0.006151278126302885,0.0683938823640346,0.006151278126302885,0.849388379204893,0.0013782688361865102,0.6032110091743119,0.0,0.8494722032410399,0.009568418090335507,0.5698005698005698,0.0,0.9009009009009009,0.0,0.8566066066066066,0.013904098481570678,0.8527049169125206,0.002590028136104323,0.6980802792321118,0.0,0.6991947177407455,0.002626493413525632,0.24643816888916628,0.0,62541.85651641467,686.5097939043945,68495.80218504833,235.4635454741525,227.53079633333334,2.4215495172180166,235.59377733333335,0.6836022152115302,1.2504360689821616e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.49933597445487976,0.006432499987920819,0.4131387174129486,0.01521504000117468,0.2534355706034654,0.0,0.24682998074752702,0.0015236695767813383,,,,,,,,,,,,,,,,,239026.07640165367,2458.4176955666876,338591.42657491233,1250.9391516392102,777.0171286666667,13.861367097175355,1017.650628,9.307416188518756,8.931101406642619e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,piqa,3.000000000000148,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,6045.0,0.0,6045.0,0.0,0.24194722374280286,0.012330588177098279,0.20695314804712928,0.0041249740779012055,0.5077983315197679,0.002671548760002947,0.4967355821545158,0.0,1.0,0.0,0.5063962118055861,0.0014330542419743115,0.26077586206896547,0.020053915017540037,0.0032327586206896005,0.0,0.34699868639876635,0.017609504371265128,0.006444683136412399,0.0,0.0400395604427795,0.0,0.0017172325081504334,0.001602277716420166,56030.61257431967,618.8278425213718,69283.58520133099,1017.3553769663073,227.94673533333332,4.217069492759571,266.33436,3.2580670373784555,2.323330435353389e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,allenai_task219_rocstories_title_answer_generation,2.9999999999999285,0.0,0.0,0.0,2181.0,0.0,0.0,0.0,2181.0,0.0,2181.0,0.0,1.1934974193572998,0.023930659648408268,0.7094757954279581,0.00862297726870186,,,,,,,,,,,,,,,,,,,,,19071.61581967933,201.73171125637992,68103.26782554599,1669.8732074170696,74.13267766666667,2.1763731036877543,706.7289693333333,100.19085610707427,7444640537096448.0,,0.0048637778127663634,0.002596454172100505,6.202874675556667e-05,6.202874675556667e-05,0.2391658914843585,0.02662356664276645,0.020894238355122968,0.00047112723232994484,0.1640811460479926,0.00259706424481275,0.035978445699167604,0.0005352334154760603,0.0435992316890455,0.0016512064154573015,0.0072324313435115665,0.0005181635959209087,0.16362817995723516,0.0026878808262772226,0.03458346474823893,0.0007004329692886214,0.1636876489206913,0.0027125946074086542,0.0350398390913901,0.0006497650329591759,0.1580921472479892,0.0025687775551227645,0.0803320869573555,0.00041972705249897945,,,,
2,allenai_task288_gigaword_summarization,5.000000000000068,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,1080.0,0.0,1080.0,0.0,2.519791762034098,0.01627470255830977,1.5821517705917358,0.014892001253165294,,,,,,,,,,,,,,,,,,,,,8162.658054753665,50.93401639093267,23547.21016726267,312.3080006393155,35.39072566666667,0.538205304345327,251.64456466666664,12.131722492721098,3085125871274480.0,,0.02057564194614697,0.0017865214217184548,0.0015072906061732666,0.00031957604548107417,0.8585366454109673,0.0040520073429536905,0.16263980311959192,0.004373857604790985,0.12838006627308338,0.003270837305357254,0.08641197019825246,0.0007459887444150228,0.029388836958786167,0.00025009068908246206,0.0232233752103017,0.0007124312840718749,0.11675469553789657,0.003246404629337621,0.07557896449919464,0.0011636211937891107,0.11694376185886039,0.0032987031520975746,0.07734258099322687,0.0008541153098118599,0.14097210932953622,0.005298064607409542,0.0973250207005865,0.006013439635169044,,,,
2,alpaca_mmlu,0.9999999999999222,0.0,0.0,0.0,6376.0,0.0,0.0,0.0,6376.0,0.0,6376.0,0.0,1.4561372995376587,0.008068973097662713,1.4561372995376587,0.008068973097662713,,,,,,,,,,,,,,,,,,,,,168831.36463843833,2138.3552912740242,278227.626150036,476.2294766833046,596.806644,4.515865807006457,1431.4251253333332,8.291485853094882,3.260526192646685e+16,,0.0745073196969623,0.0022521326328834995,0.055380904528921665,0.0009091310558964471,1.8750596077191914,0.020065745265619855,1.512210889568806,0.0008073068214322353,0.30038577231040064,0.0004578372140100327,0.2860701950336967,0.0013911968813178494,0.116736161085481,0.0012777641501400105,0.10845012936272569,0.000696975047952834,0.22726540642577064,0.00039431436263063737,0.21140533000136483,0.00127750841563686,0.2467032832070485,0.0003520353892430062,0.23590378630624284,0.0009971403768518157,0.2909493306355981,0.0012091566240202765,0.2693365762781897,0.0014984802312342684,,,,
2,arc_challenge,7.999999999999974,0.0,0.0,0.0,560.0,0.0,0.0,0.0,560.0,0.0,560.0,0.0,0.5335495670636495,0.003908480117638576,0.418246457974116,0.011051417478113506,0.2709030100334448,0.0038618747102984853,0.1872909698996655,0.0,,,,,,,,,,,,,,,,,8075.848400576666,66.11809705519362,10812.385717090334,216.94125916666448,32.149720333333335,0.5930515491437295,42.66986033333333,1.5107811437037395,3478634189294592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,arc_easy,1.000000000000001,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.4849620858828227,0.014132602183219612,0.4849620858828227,0.014132602183219612,0.2473684210526315,0.0,0.2029239766081871,0.006744188651854267,,,,,,,,,,,,,,,,,1758.798942171,20.902649860729205,2880.0708010036665,202.43731469186326,7.164181,0.06278418216663587,12.942539666666667,1.84339592996552,780396405440544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,boolq,2.999999999999861,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,3537.0,0.0,3537.0,0.0,0.24875548978646592,0.0039017580965253775,0.15259897212187445,0.00529085796806904,0.6393476044852191,0.0045404806220835986,0.6186544342507645,0.0,0.6809021887563166,0.0013247943429884688,0.6243670886075949,0.0,0.9704869650762419,0.0,0.7861944581078865,0.00582235806019503,0.7598690544964376,0.0,0.7297580568309646,0.003199537490947413,0.1947833009140785,0.006127499748495828,0.0293381270235792,0.0,55225.45268639533,425.3603560524311,79517.96577483266,963.5529247509222,222.32997733333332,1.903679577598546,312.1619053333333,5.57060259450538,2.3830172307088704e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_cola,3.0000000000000324,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,,,,,0.19806474447250363,0.008454191500253217,0.1405224700768788,0.004491921873660894,0.7312240332374561,0.00609740620912079,0.6001917545541706,0.0,0.7268739728256448,0.006538024663717824,0.6849148418491483,0.0,0.9884419787332409,0.0016669215328081722,0.7808599167822469,0.0,0.8344551603906362,0.00235251848409493,0.729747245625405,0.0,0.2827598523941189,0.022820857564385236,-0.026552650791889603,0.0,18290.580932125667,198.93194661766984,22499.282507027998,187.31154155255888,69.37352633333334,0.5609588970671342,80.91778566666666,0.5488915492737256,3264011930958240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_mnli_matched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.17592598994572958,0.01069794732082331,0.17592598994572958,0.01069794732082331,0.7140431312616743,0.0014803528420922723,0.3496688741721854,0.0,,,,,,,,,,,,,,,,,626450.358865213,10739.825802831894,787365.583554795,8041.166787460798,1941.0855806666668,20.85553528119271,2209.5567976666666,49.295466111403904,1.4279868218674282e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_mnli_mismatched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,,,,,0.17592598994572958,0.01069794732082331,0.17592598994572958,0.01069794732082331,0.7275562788174668,0.0007885613879586108,0.3331977217249796,0.0,,,,,,,,,,,,,,,,,626450.358865213,10739.825802831894,787365.583554795,8041.166787460798,1941.0855806666668,20.85553528119271,2209.5567976666666,49.295466111403904,1.4279868218674282e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_mrpc,9.99999999999974,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,,,,,0.2522470305363336,0.004028643888259883,0.10165961335102713,0.01094702982161633,0.7050653594771242,0.0029457118263595144,0.3848039215686274,0.0,0.7664308645230529,0.007022876057851794,0.6111111111111112,0.0,0.945041816009558,0.012643972812734,0.2759856630824372,0.0,0.8108293070413192,0.00217970005130166,0.3802469135802469,0.0,0.2601942733949205,0.013792794276999861,-0.1045279693589734,0.0,62244.952415902335,402.8769512286765,70763.44644716634,126.86984223023329,222.949584,1.072269357697645,245.35887733333334,0.9980910984127612,1.20602016842688e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,13093.0,0.0,13093.0,0.0,0.11591559896866477,0.007560975349957145,0.11591559896866477,0.007560975349957145,0.7756421990359387,0.0006009431815117525,0.4949661358228079,0.0,1.0,0.0,0.8448696719978952,0.0014439470281572347,0.6811541711940118,0.00024145840878908587,0.0007243752263672,0.0,0.7542284492265096,0.0004331985889052925,0.0014477017734346,0.0,0.5630435578459195,0.0014210023278672618,0.0189316461535685,0.0,192792.45185761,2395.239408937184,222485.629953575,178.55218251219478,703.4180326666666,7.614150877072732,767.8491116666668,3.3209538408809474,3.637769546925432e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,45481.0,0.0,45481.0,0.0,0.14111556609471637,0.025916901715431852,0.14111556609471637,0.025916901715431852,0.8350894550251464,0.003626854029633911,0.5375463764531289,0.0,0.8294243708670561,0.006312864972520953,0.3449397982427595,0.0,0.6955772030007839,0.01989098536979725,0.2848505206583809,0.0,0.7561365788271258,0.009403475113494887,0.312028553556316,0.0,0.6390613648347104,0.008268811804573745,-0.0318303717947929,0.0,505095.691484751,5182.061055307403,635619.878352809,2334.2534329277946,1854.5332213333331,21.99770320638186,2177.1918223333337,19.70527102063216,8.882131826417597e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.2758001486460368,0.017842501646392638,0.08652922635277106,0.013587605645090914,0.6028880866425993,0.007515039709264012,0.5246690734055356,0.0024067388688327703,0.6211477496239731,0.03266373448719875,0.0,0.0,0.6692111959287531,0.014167339345623486,0.0,0.0,0.6136878960759797,0.008454101781903088,0.0,0.0,0.2115594383331887,0.01572172444472053,0.0,0.0,75160.37947738734,565.6980801875786,84478.00347995266,351.32132905210017,264.66918433333336,0.7348885605227008,292.2916866666667,2.745703627836898,1.5191096487544e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,glue_sst2,0.9999999999999373,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.07766316086053844,0.007372609480540633,0.07766316086053844,0.007372609480540633,0.9017584097859327,0.0023252150345176633,0.6032110091743119,0.0,0.8847966146038845,0.004041946990426316,0.5698005698005698,0.0,0.9279279279279279,0.0022522522522522618,0.9009009009009009,0.0,0.9058337110287541,0.0020442958186033997,0.6980802792321118,0.0,0.8042964913627495,0.0044943174051229285,0.24643816888916628,0.0,67104.38103683434,714.348160602133,73171.65114632034,165.6984752396409,246.84962166666665,2.1665539147006707,255.12734566666666,1.2948411882308544,1.3002624740978544e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.49224653840065,0.006276062233263088,0.4221883515516917,0.005558430305835167,0.25373431587333195,0.0002987452698665627,0.24742747128726014,0.0015007175935015892,,,,,,,,,,,,,,,,,259558.96845828334,2388.931328898276,360958.3520268593,1397.60305339059,875.4581973333334,10.487044205906473,1119.8325516666666,4.683044811753586,9.286981001610792e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,piqa,3.000000000000148,0.0,0.0,0.0,6045.0,0.0,0.0,0.0,6045.0,0.0,6045.0,0.0,0.23635208606719968,0.0019270263576952034,0.18725891908009842,0.015351754655942162,0.5114254624591948,0.003808487486398257,0.49564744287268764,0.001088139281828109,1.0,0.0,0.5085794242554945,0.006051094670424226,0.3132183908045977,0.04070810794973332,0.0032327586206896005,0.0,0.38842926687626506,0.033946628484602025,0.006444683136412399,0.0,0.0400395604427795,0.0,0.005138415132329,0.007207194550703223,60517.804654458334,976.5288895078099,73886.13638132635,874.8085569141529,249.69131533333334,5.215436934457627,289.861553,3.750456050645743,2.415908702123693e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,allenai_task219_rocstories_title_answer_generation,2.99999999999991,0.0,0.0,0.0,2193.0,0.0,0.0,0.0,2193.0,0.0,2193.0,0.0,1.2365282376607258,0.018475815426951564,0.5609309474627177,0.013631713473393517,,,,,,,,,,,,,,,,,,,,,20648.864361643336,69.25628680573365,60420.17607727,2451.858008285706,80.465983,1.0761543893421304,542.4546333333333,15.124585636104529,7760851101093120.0,,0.0025589185407526665,0.0013640160110855422,0.0,0.0,0.23361611463744833,0.019188047888333056,0.022895507587335134,0.0005218356615499626,0.18215774684389097,0.0014104017024242684,0.03666044812485577,0.00050114131124024,0.0498678907236235,0.0015579167967136932,0.007988601279224234,0.00024871267246573793,0.18032650882827403,0.0015450222481015405,0.03527115422851284,0.0004589903779869315,0.1808420808417757,0.0014067974073709113,0.035570035783596264,0.0004558634559830528,0.17451120433344106,0.0010392896730427486,0.085011966719352,0.001304375799756402,,,,
3,allenai_task288_gigaword_summarization,5.000000000000091,0.0,0.0,0.0,1095.0,0.0,0.0,0.0,1095.0,0.0,1095.0,0.0,2.439719041188558,0.0031724845879102467,1.3933684825897217,0.018076461074679986,,,,,,,,,,,,,,,,,,,,,8968.431983096334,53.18972312223388,27633.898688723002,951.7887397013845,39.58299466666667,0.34930808087529047,346.0756913333333,8.377549091875261,3235567499337520.0,,0.0218911350434511,0.001425760441024539,0.0007769975028786999,0.00012512542232747436,0.9549517509025232,0.018811159899318794,0.16245031560473783,0.0029860335951527386,0.15182935532635808,0.0038923533859368162,0.08686526765406187,0.0007306413824304412,0.034200825861238265,0.0012747030519978033,0.0215136104468158,0.001142317922807674,0.1366316445677664,0.0033358921971072143,0.07534461446497813,0.0005776537152927303,0.13696796541382641,0.0034022360870438625,0.07742962998752888,0.0006627520601046312,0.1462933760211074,0.002359926321655908,0.12316525632430253,0.0039798460505660015,,,,
3,alpaca_mmlu,0.9999999999999222,0.0,0.0,0.0,6376.0,0.0,0.0,0.0,6376.0,0.0,6376.0,0.0,1.4561645984649658,0.010743582124776635,1.4561645984649658,0.010743582124776635,,,,,,,,,,,,,,,,,,,,,179452.54407475734,1622.7783235350475,290602.33366283396,924.6154495438911,642.5974170000001,5.009843968032992,1498.7832930000002,10.19501804002949,3.3854704273733024e+16,,0.08099052794488847,0.001992142544854156,0.055138563285108404,0.00046409525222290156,1.9198042163753264,0.03762139119384751,1.5099622794516012,0.008144107110183145,0.30562231209973717,0.0014867249471978367,0.28578460945040374,0.0020806893070463876,0.12147721763106689,0.0005631734909356371,0.10866109281823454,0.0016977409556757966,0.23163384478573915,0.0012844610971118808,0.2105326613486319,0.0015984972292096375,0.25141691685175355,0.001098016019020302,0.23509543517810028,0.002245278825170163,0.29101145497105757,0.002541961212534198,0.2787911679284603,0.0035672480544276966,,,,
3,arc_challenge,7.999999999999974,0.0,0.0,0.0,560.0,0.0,0.0,0.0,560.0,0.0,560.0,0.0,0.5385243892669678,0.0031817672501707,0.39887721339861554,0.006469130101635297,0.27536231884057966,0.004459308807134893,0.1872909698996655,0.0,,,,,,,,,,,,,,,,,8633.478372745667,170.77665961157618,11433.796889795334,158.69056902144084,34.498864999999995,0.4451929062062114,45.44443633333333,1.9196464937330096,3611936586054656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,arc_easy,1.000000000000001,0.0,0.0,0.0,141.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.49493759870529175,0.0027741180676573883,0.49493759870529175,0.0027741180676573883,0.2473684210526315,0.0,0.1976608187134503,0.004093567251461971,,,,,,,,,,,,,,,,,1901.1060551646667,99.04655118148129,3057.610661244,179.34912845606442,7.801071666666666,0.13598753617437803,13.836989,2.2325198162402344,810301404314784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,boolq,2.999999999999861,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,3537.0,0.0,3537.0,0.0,0.2369911621014277,0.005585634579249383,0.11682659635941184,0.0036515965941668603,0.6501529051987768,0.0015692970762834467,0.6186544342507645,0.0,0.7021447334323488,0.00236045741552172,0.6243670886075949,0.0,0.9704869650762419,0.0,0.7596327266765043,0.009273602716759645,0.7598690544964376,0.0,0.7296724609208184,0.0031701297126881054,0.23767134688160896,0.0025280933294476193,0.0293381270235792,0.0,59074.65718873066,650.6676954664398,84055.565042016,1046.4541407122504,237.98623933333332,2.9746541293269777,330.312201,5.924524884471247,2.474335090185888e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_cola,3.0000000000000324,0.0,0.0,0.0,1605.0,0.0,0.0,0.0,,,,,0.20107966164747873,0.004209118490523999,0.13707108298937476,0.006950168974194517,0.7440076701821668,0.000553547717343849,0.6001917545541706,0.0,0.7376205117334971,0.001075876292024926,0.6849148418491483,0.0,0.9838187702265372,0.0016669215328081043,0.7808599167822469,0.0,0.8407238417461569,0.00014452950948496267,0.729747245625405,0.0,0.3312142488967615,0.001426453905256934,-0.026552650791889603,0.0,19649.780733487,149.54934134284215,23952.968375279,340.1876551834852,75.97990633333333,0.5899615591805757,88.00328566666667,2.1019428315006006,3389089747016736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_mnli_matched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,24544.0,0.0,24544.0,0.0,0.20072657366593674,0.019223469028815367,0.20072657366593674,0.019223469028815367,0.7426727797588725,0.009390066434577165,0.3496688741721854,0.0,,,,,,,,,,,,,,,,,789316.6845172214,2661.5112168733826,848795.112608348,3252.554901906091,2777.8416483333335,13.755539714036756,2888.490077,4.925819743938497,1.482707658647779e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_mnli_mismatched,0.9999999999997308,0.0,0.0,0.0,24544.0,0.0,0.0,0.0,24544.0,0.0,24544.0,0.0,0.20072657366593674,0.019223469028815363,0.20072657366593674,0.019223469028815363,0.7557973962571195,0.007750132229889609,0.3331977217249796,0.0,,,,,,,,,,,,,,,,,789316.6845172214,2661.511216873358,848795.112608348,3252.5549019060713,2777.8416483333335,13.755539714036905,2888.490077,4.9258197439383995,1.482707658647779e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_mrpc,9.99999999999974,0.0,0.0,0.0,2300.0,0.0,0.0,0.0,,,,,0.2489054848750432,0.002676276697176781,0.038523223251104334,0.008683556439475128,0.7066993464052288,0.005718954248366059,0.3848039215686274,0.0,0.8034618889882048,0.0010335731579370737,0.6111111111111112,0.0,0.9187574671445641,0.011947431302269986,0.2759856630824372,0.0,0.8052486427459113,0.0025919484159249257,0.3802469135802469,0.0,0.3148143533230153,0.001998420888804657,-0.1045279693589734,0.0,67104.258076484,557.5942042301402,75798.99211415234,798.3971076156465,238.7710513333333,1.09219214978934,261.5546716666667,0.3245551747907558,1.252235188759424e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_qnli,1.000000000000267,0.0,0.0,0.0,13093.0,0.0,0.0,0.0,,,,,0.1548158973455429,0.008861710972091983,0.1548158973455429,0.008861710972091983,0.7979132344865457,0.002024609191901517,0.4949661358228079,0.0,1.0,0.0,0.8607417047657101,0.0037057145966436157,0.7160449112640347,0.004708438971387174,0.0007243752263672,0.0,0.7817203185795888,0.0025449332238587086,0.0014477017734346,0.0,0.6053254220172745,0.004001730726397621,0.0189316461535685,0.0,206637.68097405237,2594.366221081198,236773.45102448468,304.3422396738546,762.8940873333335,7.9697131884903145,829.046352,2.5285040002175725,3.777169846217202e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_qqp,0.9999999999999862,0.0,0.0,0.0,45481.0,0.0,0.0,0.0,45481.0,0.0,45481.0,0.0,0.14167897154887513,0.012963252095824872,0.14167897154887513,0.012963252095824872,0.8418830901146013,0.002192021346494735,0.5375463764531289,0.0,0.8558213658789434,0.004640794905754995,0.3449397982427595,0.0,0.6863509125517858,0.012002821795544542,0.2848505206583809,0.0,0.7615790119692439,0.005693912178695761,0.312028553556316,0.0,0.6543989077825573,0.00466193690226144,-0.0318303717947929,0.0,549584.3176093138,5150.811714871097,681110.9830888683,3736.1854219015268,2153.0756523333334,31.456009422484875,2483.770171,29.977929297624854,9.222497483518538e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_rte,10.000000000000243,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,1560.0,0.0,1560.0,0.0,0.26485533515612286,0.006091473718928927,0.0382137292375167,0.02081651808534256,0.5944645006016848,0.004338810199114332,0.5270758122743683,0.0,0.6259899836943862,0.019574036142699584,0.0,0.0,0.6564885496183206,0.03917253007211361,0.0,0.0,0.5960292050338662,0.004917940272164453,0.0,0.0,0.1859672277296922,0.01045003661697345,0.0,0.0,80336.222573259,600.2903619057639,89981.66481146366,451.519757201827,284.40049633333336,0.6775394705015135,313.15519133333333,3.2885494527024153,1.577322360329824e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,glue_sst2,0.9999999999999373,0.0,0.0,0.0,4210.0,0.0,0.0,0.0,,,,,0.07346695661544797,0.018785930969913184,0.07346695661544797,0.018785930969913184,0.9128440366972477,0.0013241978651138448,0.6032110091743119,0.0,0.8871331493516128,0.0032977070253003126,0.5698005698005698,0.0,0.9496996996996998,0.0019862997830815566,0.9009009009009009,0.0,0.9173363331861887,0.0010561033791579425,0.6980802792321118,0.0,0.8275752560755625,0.002377608972681618,0.24643816888916628,0.0,71612.88253634899,738.3392287013404,77757.19677930167,223.53072833498842,266.7381143333334,2.9939872158904577,275.6120673333333,1.5087219182266263,1.3500888792135472e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,hellaswag,2.999999999999721,0.0,0.0,0.0,14967.0,0.0,0.0,0.0,14967.0,0.0,14967.0,0.0,0.4267493188381195,0.01805400979577028,0.07747106688717996,0.030496174733639525,0.6174400849764323,0.03288070041726584,0.2534355706034654,0.0,,,,,,,,,,,,,,,,,278999.5093953533,1453.1224458103081,381618.8812662643,2632.547822794052,970.177922,7.3200293084943455,1219.3992566666666,12.605735547597762,9.642860596578965e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
